mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
83	83	368	368	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	596	Al-							7
83	83	1473/4	1473/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	597								7
83	83	737/2	737/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	598								7
83	83	1475/4	1475/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	599								7
83	83	369	369	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	600								7
83	83	1477/4	1477/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	601								7
83	83	739/2	739/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	602								7
83	83	1479/4	1479/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	603								7
83	83	370	370	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	604								7
83	83	1481/4	1481/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	605								7
83	83	741/2	741/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	606								7
83	83	1483/4	1483/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	607								7
83	83	371	371	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	608								7
83	83	368	368	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	609								
83	83	370	370	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	610								
84	84	372	372	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	611								
84	84	745/2	745/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	612	le-							8
84	84	1491/4	1491/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	613								8
84	84	373	373	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	614								8
84	84	1493/4	1493/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	615								8
84	84	747/2	747/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	616								8
84	84	1495/4	1495/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	617								
84	84	374	374	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	618	lu-							
84	84	372	372	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	619	4							
84	84	374	374	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	620	3							
85	85	376	376	4.0	0	0	Chord	4/4	1	1	1	1	1	621	ja.							
85	85	376	376	4.0	0	0	Chord	4/4	2	1	1	1	1	622								
